step,robot_x,robot_y,target_estimate_x,target_estimate_y,target_error,goal_error,beacon_position_rmse,beacon_yaw_rmse,cost,spread,sigma_min,excitation_norm2,retriggered,estimate_ready,sim_time,cmd_vx,cmd_vy,beacon_estimate_x,beacon_estimate_y,beacon_estimate_yaw
61,1.18109066,-0.70964163,1.19169338,-0.75130059,0.00840782,0.04456861,0.00799897,0.00120844,119.66872281,138.84605416,163.30718504,0.00065388,0,1,4.96000000,-0.00148655,-0.02873140,-2.20782260,-1.39832955,0.74879156
62,1.18098180,-0.71194556,1.19140916,-0.75107319,0.00865761,0.04254212,0.00800785,0.00117975,120.36126022,139.95197225,164.38670898,0.00060361,0,1,5.04000000,-0.00186612,-0.02703201,-2.20780970,-1.39822959,0.74882025
63,1.18084162,-0.71414891,1.19180009,-0.75083302,0.00824211,0.04064904,0.00770503,0.00107559,120.99406238,141.02567466,165.43762362,0.00055720,0,1,5.12000000,-0.00134492,-0.02539056,-2.20751236,-1.39828770,0.74892441
64,1.18072151,-0.71621955,1.19139656,-0.75144779,0.00872441,0.03889446,0.00784685,0.00113484,123.11201277,142.06850934,166.43470441,0.00051436,0,1,5.20000000,-0.00175191,-0.02488687,-2.20765889,-1.39829284,0.74886516
65,1.18059113,-0.71822259,1.19155337,-0.75122632,0.00853519,0.03723585,0.00772339,0.00112163,124.10658884,143.08175608,167.41979274,0.00047481,0,1,5.28000000,-0.00142848,-0.02341361,-2.20755761,-1.39840837,0.74887837
66,1.18046909,-0.72013103,1.19184145,-0.75160124,0.00831420,0.03568770,0.00748889,0.00108936,125.44178689,144.06667400,168.36790920,0.00043831,0,1,5.36000000,-0.00091535,-0.02272261,-2.20735859,-1.39860908,0.74891064
67,1.18038354,-0.72196543,1.19263532,-0.75185680,0.00759515,0.03421612,0.00692040,0.00098102,127.95323585,145.02442838,169.29475886,0.00040461,0,1,5.44000000,0.00019985,-0.02193074,-2.20684959,-1.39901254,0.74901898
68,1.18037277,-0.72373889,1.19297734,-0.75205159,0.00731620,0.03278527,0.00607606,0.00080556,131.24390286,145.95617877,170.20350815,0.00037350,0,1,5.52000000,0.00071886,-0.02109306,-2.20606309,-1.39960321,0.74919444
69,1.18041782,-0.72544644,1.19402059,-0.75163233,0.00619822,0.03140604,0.00520549,0.00057378,133.88894684,146.86308127,171.10188759,0.00034479,0,1,5.60000000,0.00204508,-0.01955223,-2.20520497,-1.40007371,0.74942622
70,1.18054960,-0.72704760,1.19432561,-0.75215743,0.00607068,0.03008539,0.00477295,0.00048829,137.22278825,147.74619460,171.95144661,0.00031828,0,1,5.68000000,0.00241122,-0.01922756,-2.20474753,-1.40049199,0.74951171
71,1.18073371,-0.72859359,1.19445547,-0.75198577,0.00588940,0.02879973,0.00445695,0.00041016,138.49671018,148.60649556,172.79079973,0.00029381,0,1,5.76000000,0.00253148,-0.01808901,-2.20438984,-1.40077052,0.74958984
72,1.18093334,-0.73006804,1.19444108,-0.75203738,0.00592052,0.02758298,0.00428864,0.00037227,139.17808191,149.44493674,173.60195043,0.00027122,0,1,5.84000000,0.00248453,-0.01726107,-2.20417607,-1.40097613,0.74962773
73,1.18113323,-0.73146880,1.19414255,-0.75195351,0.00617462,0.02644543,0.00445307,0.00041706,139.58409091,150.26235259,174.38988798,0.00025037,0,1,5.92000000,0.00211838,-0.01631670,-2.20437611,-1.40082432,0.74958294
74,1.18131149,-0.73279680,1.19426651,-0.75171071,0.00598326,0.02540100,0.00466405,0.00046238,141.14023026,151.05951112,175.15887698,0.00023112,0,1,6.00000000,0.00230486,-0.01522755,-2.20462719,-1.40058527,0.74953762
75,1.18149140,-0.73404114,1.19428864,-0.75163853,0.00594176,0.02443877,0.00486761,0.00048562,143.27639094,151.83711511,175.90798641,0.00021335,0,1,6.08000000,0.00238467,-0.01440314,-2.20485949,-1.40028109,0.74951438
76,1.18168026,-0.73521318,1.19449524,-0.75150730,0.00570739,0.02354279,0.00487681,0.00046990,143.96118801,152.59584042,176.64037623,0.00019694,0,1,6.16000000,0.00269051,-0.01355523,-2.20487319,-1.40018767,0.74953010
77,1.18188816,-0.73631795,1.19551955,-0.75067173,0.00453052,0.02269884,0.00394433,0.00016431,149.63561612,153.33634968,177.38854871,0.00018180,0,1,6.24000000,0.00396818,-0.01190448,-2.20390847,-1.40053071,0.74983569
78,1.18217495,-0.73730992,1.19552555,-0.75076158,0.00453880,0.02188083,0.00395311,0.00020600,153.00260339,154.05928805,178.07365334,0.00016783,0,1,6.32000000,0.00394077,-0.01146228,-2.20387745,-1.40076975,0.74979400
79,1.18249087,-0.73823752,1.19522271,-0.75100598,0.00488206,0.02109326,0.00385883,0.00018848,154.86610272,154.76527198,178.74633248,0.00015492,0,1,6.40000000,0.00351761,-0.01124659,-2.20374718,-1.40092153,0.74981152
80,1.18278243,-0.73914242,1.19534318,-0.75070507,0.00470989,0.02035514,0.00384216,0.00015843,156.15822312,155.45489579,179.41304197,0.00014301,0,1,6.48000000,0.00363982,-0.01036865,-2.20376780,-1.40075226,0.74984157
81,1.18307068,-0.73999298,1.19495545,-0.75049730,0.00506900,0.01966576,0.00423179,0.00025386,157.90415984,156.12872106,180.05167814,0.00013202,0,1,6.56000000,0.00316280,-0.00963369,-2.20421395,-1.40038819,0.74974614
82,1.18333516,-0.74078132,1.19430527,-0.75096952,0.00577667,0.01904471,0.00472005,0.00040464,160.08002305,156.78726352,180.65760939,0.00012187,0,1,6.64000000,0.00240457,-0.00975653,-2.20471707,-1.40016771,0.74959536
83,1.18354572,-0.74155889,1.19372566,-0.75107620,0.00636597,0.01849312,0.00499859,0.00046065,161.98865408,157.43098309,181.26345217,0.00011250,0,1,6.72000000,0.00179954,-0.00942190,-2.20499794,-1.39991987,0.74953935
84,1.18370420,-0.74232068,1.19407486,-0.75123148,0.00605176,0.01801458,0.00473969,0.00040231,163.01251719,158.06034988,181.86045066,0.00010385,0,1,6.80000000,0.00237420,-0.00913392,-2.20473815,-1.40012056,0.74959769
85,1.18388035,-0.74305830,1.19479516,-0.75088647,0.00527979,0.01755079,0.00432829,0.00028291,165.36657320,158.67580729,182.45642822,0.00009586,0,1,6.88000000,0.00337442,-0.00824511,-2.20431488,-1.40034052,0.74971709
86,1.18412630,-0.74373924,1.19487189,-0.75101748,0.00522807,0.01706375,0.00429347,0.00026425,166.41313084,159.27783580,183.02389347,0.00008849,0,1,6.96000000,0.00351895,-0.00796719,-2.20428179,-1.40031655,0.74973575
87,1.18440434,-0.74438329,1.19508335,-0.75100996,0.00501931,0.01657625,0.00424315,0.00024334,166.90097822,159.86690538,183.57986687,0.00008169,0,1,7.04000000,0.00378599,-0.00754008,-2.20423160,-1.40031291,0.74975666
88,1.18470081,-0.74499674,1.19512867,-0.75134207,0.00505282,0.01609651,0.00414650,0.00023261,168.24349004,160.44345142,184.11617634,0.00007541,0,1,7.12000000,0.00383002,-0.00753109,-2.20412073,-1.40046155,0.74976739
89,1.18500616,-0.74559945,1.19517385,-0.75120749,0.00497491,0.01562626,0.00386417,0.00014848,169.19456210,161.00788380,184.65483299,0.00006961,0,1,7.20000000,0.00386083,-0.00694996,-2.20381115,-1.40063789,0.74985152
90,1.18531429,-0.74616939,1.19518039,-0.75095176,0.00491268,0.01517708,0.00411866,0.00019339,171.70085240,161.56060774,185.17193257,0.00006426,0,1,7.28000000,0.00383876,-0.00623879,-2.20410673,-1.40031321,0.74980661
91,1.18562192,-0.74668556,1.19508094,-0.75124994,0.00507538,0.01475516,0.00420956,0.00025389,173.53101359,162.10197984,185.66480877,0.00005932,0,1,7.36000000,0.00368624,-0.00623395,-2.20418670,-1.40043802,0.74974611
92,1.18599420,-0.74730907,1.19477293,-0.75127388,0.00538006,0.01426196,0.00404766,0.00021077,175.91782350,162.63231434,186.16226868,0.00005476,0,1,7.44000000,0.00320135,-0.00574937,-2.20400817,-1.40056403,0.74978923
93,1.18618822,-0.74765597,1.19420699,-0.75133338,0.00594448,0.01400927,0.00454127,0.00032924,178.29883145,163.15214976,186.63350678,0.00005055,0,1,7.52000000,0.00261580,-0.00561858,-2.20453892,-1.40014629,0.74967076
94,1.18641154,-0.74810860,1.19382618,-0.75139976,0.00633052,0.01371946,0.00486794,0.00042493,179.39743343,163.66136148,187.09424371,0.00004666,0,1,7.60000000,0.00221163,-0.00534936,-2.20486791,-1.39998464,0.74957507
95,1.18659817,-0.74854301,1.19449303,-0.75159652,0.00573373,0.01348080,0.00441105,0.00030310,184.28762934,164.16043005,187.56301381,0.00004307,0,1,7.68000000,0.00310263,-0.00523962,-2.20440261,-1.40027282,0.74969690
96,1.18682499,-0.74896481,1.19438462,-0.75176150,0.00588518,0.01321561,0.00451987,0.00032582,185.25317711,164.64962440,188.00923984,0.00003976,0,1,7.76000000,0.00300862,-0.00508900,-2.20451664,-1.40017088,0.74967418
97,1.18706794,-0.74937555,1.19468421,-0.75175117,0.00559680,0.01294713,0.00428436,0.00028023,186.50947809,165.12927503,188.45340770,0.00003671,0,1,7.84000000,0.00337802,-0.00472435,-2.20426395,-1.40041767,0.74971977
98,1.18732932,-0.74976225,1.19463297,-0.75159725,0.00559966,0.01267291,0.00455938,0.00035413,188.41351584,165.59967972,188.87904247,0.00003388,0,1,7.92000000,0.00329717,-0.00420021,-2.20455362,-1.40022911,0.74964587
99,1.18759503,-0.75011084,1.19427720,-0.75140400,0.00589251,0.01240546,0.00493284,0.00046092,192.53211087,166.06111249,189.29252116,0.00003128,0,1,8.00000000,0.00283826,-0.00365947,-2.20493277,-1.40002583,0.74953908
100,1.18783311,-0.75041658,1.19408534,-0.75145547,0.00609110,0.01217402,0.00489155,0.00047725,195.15107279,166.51380974,189.70208272,0.00002887,0,1,8.08000000,0.00260158,-0.00344953,-2.20488842,-1.40017506,0.74952275
101,1.18804691,-0.75069758,1.19415870,-0.75114892,0.00595322,0.01197343,0.00466572,0.00038305,197.25895685,166.95796669,190.12120066,0.00002665,0,1,8.16000000,0.00270444,-0.00282621,-2.20466287,-1.40016305,0.74961695
102,1.18826080,-0.75093864,1.19436432,-0.75131986,0.00578817,0.01177667,0.00470032,0.00039371,198.74902655,167.39379197,190.51268832,0.00002460,0,1,8.24000000,0.00295795,-0.00281117,-2.20469801,-1.40014747,0.74960629
103,1.18849135,-0.75116389,1.19456693,-0.75093922,0.00551366,0.01156735,0.00427186,0.00026088,201.35215977,167.82149061,190.91954403,0.00002271,0,1,8.32000000,0.00317973,-0.00214133,-2.20425779,-1.40034643,0.74973912
104,1.18874041,-0.75135127,1.19453045,-0.75096339,0.00555375,0.01134039,0.00437781,0.00029762,201.67339352,168.24129728,191.29405117,0.00002097,0,1,8.40000000,0.00308421,-0.00199160,-2.20436651,-1.40031428,0.74970238
105,1.18898944,-0.75151419,1.19535882,-0.75094166,0.00473574,0.01111419,0.00398260,0.00018997,206.35885346,168.65341724,191.67599260,0.00001935,0,1,8.48000000,0.00401830,-0.00180576,-2.20393638,-1.40060502,0.74981003
106,1.18928848,-0.75166312,1.19551639,-0.75097656,0.00458873,0.01083986,0.00406027,0.00022112,207.27499234,169.05804624,192.03517119,0.00001787,0,1,8.56000000,0.00407913,-0.00169500,-2.20401567,-1.40060020,0.74977888
107,1.18969493,-0.75183527,1.19541263,-0.75095834,0.00468641,0.01046722,0.00392789,0.00016767,209.03529581,169.45542250,192.39828938,0.00001649,0,1,8.64000000,0.00368918,-0.00148359,-2.20388075,-1.40060673,0.74983233
108,1.18991784,-0.75192513,1.19516067,-0.75096289,0.00493420,0.01026431,0.00392676,0.00016401,209.95315012,169.84585638,192.74816762,0.00001522,0,1,8.72000000,0.00333338,-0.00138990,-2.20388249,-1.40058795,0.74983599
109,1.19019305,-0.75203857,1.19502847,-0.75101088,0.00507326,0.01001659,0.00397402,0.00017170,210.35694311,170.22931946,193.08903316,0.00001405,0,1,8.80000000,0.00305032,-0.00131229,-2.20393975,-1.40052076,0.74982830
110,1.19044387,-0.75214542,1.19501976,-0.75060672,0.00501706,0.00979400,0.00365568,0.00005410,214.14808723,170.60606642,193.44356596,0.00001297,0,1,8.88000000,0.00293653,-0.00069286,-2.20360587,-1.40060142,0.74994590
111,1.19068153,-0.75221572,1.19550092,-0.75077272,0.00456496,0.00957827,0.00351689,0.00002331,216.92127817,170.97625574,193.77249216,0.00001198,0,1,8.96000000,0.00341830,-0.00079489,-2.20342999,-1.40077696,0.74997669
112,1.19094343,-0.75227686,1.19512325,-0.75101913,0.00498210,0.00933839,0.00348833,0.00002146,220.50529178,171.34002080,194.09196780,0.00001106,0,1,9.04000000,0.00283239,-0.00099836,-2.20338290,-1.40085115,0.74997854
113,1.19118408,-0.75235184,1.19488596,-0.75123617,0.00526133,0.00912423,0.00357728,0.00005245,221.66501432,171.69754363,194.40165570,0.00001021,0,1,9.12000000,0.00243255,-0.00114444,-2.20348586,-1.40080354,0.74994755
114,1.19138828,-0.75243989,1.19501379,-0.75119771,0.00512804,0.00895069,0.00354649,0.00004578,221.93650911,172.04898687,194.71229947,0.00000942,0,1,9.20000000,0.00250683,-0.00096322,-2.20344331,-1.40084924,0.74995422
