step,robot_x,robot_y,target_estimate_x,target_estimate_y,target_error,goal_error,beacon_position_rmse,beacon_yaw_rmse,cost,spread,sigma_min,excitation_norm2,retriggered,estimate_ready,sim_time,cmd_vx,cmd_vy,beacon_estimate_x,beacon_estimate_y,beacon_estimate_yaw
109,1.19597474,-0.74835914,1.20080295,-0.74679832,0.00330083,0.00434686,0.00396053,0.00087956,227.13163551,134.43032184,181.68672937,0.00001198,0,1,10.00000000,0.00325327,-0.00047683,-2.19921998,-1.39611704,0.74912044
110,1.19623065,-0.74839687,1.20074129,-0.74684025,0.00324554,0.00409610,0.00392553,0.00089797,227.61638043,134.69391284,181.89529294,0.00001106,0,1,10.08000000,0.00305464,-0.00047613,-2.19922263,-1.39615221,0.74910203
111,1.19647979,-0.74843498,1.20084218,-0.74710001,0.00301980,0.00385242,0.00380681,0.00094347,230.28313096,134.95296466,182.09562367,0.00001021,0,1,10.16000000,0.00305173,-0.00073028,-2.19919620,-1.39627901,0.74905653
112,1.19672400,-0.74848730,1.20060588,-0.74715827,0.00290560,0.00360838,0.00391720,0.00098749,230.95782658,135.20760518,182.29207096,0.00000942,0,1,10.24000000,0.00264272,-0.00072000,-2.19939385,-1.39612998,0.74901251
113,1.19694523,-0.74854515,1.20041978,-0.74735374,0.00267935,0.00338352,0.00397741,0.00104208,231.61018929,135.45793876,182.48277077,0.00000870,0,1,10.32000000,0.00231427,-0.00086263,-2.19955461,-1.39604761,0.74895792
114,1.19713826,-0.74861074,1.20058731,-0.74723405,0.00282762,0.00318114,0.00395549,0.00105315,233.03411564,135.70406376,182.67688944,0.00000803,0,1,10.40000000,0.00243684,-0.00061315,-2.19955531,-1.39606959,0.74894685
115,1.19733026,-0.74866578,1.20007925,-0.74739395,0.00260725,0.00298457,0.00419405,0.00116377,235.33540092,135.94608226,182.85388773,0.00000741,0,1,10.48000000,0.00174289,-0.00070761,-2.19996042,-1.39580613,0.74883623
116,1.19748635,-0.74872012,1.20022638,-0.74751923,0.00249108,0.00282073,0.00413305,0.00115653,235.94207691,136.18407464,183.04050234,0.00000684,0,1,10.56000000,0.00187136,-0.00075756,-2.19989687,-1.39586824,0.74884347
117,1.19763298,-0.74877952,1.20010535,-0.74740328,0.00259885,0.00266315,0.00425981,0.00116704,236.72779532,136.41814089,183.22268746,0.00000631,0,1,10.64000000,0.00168264,-0.00050855,-2.20002043,-1.39574024,0.74883296
118,1.19780577,-0.74883635,1.19990685,-0.74754209,0.00245967,0.00248369,0.00430996,0.00122816,237.62722537,136.64839742,183.39532116,0.00000583,0,1,10.72000000,0.00136293,-0.00056529,-2.20016273,-1.39569311,0.74877184
119,1.19791608,-0.74888135,1.19969014,-0.74753816,0.00248127,0.00236518,0.00424163,0.00119579,239.43171961,136.87488949,183.57574118,0.00000538,0,1,10.80000000,0.00108991,-0.00046225,-2.20005377,-1.39575871,0.74880421
120,1.19798257,-0.74890950,1.19976450,-0.74740003,0.00261062,0.00229330,0.00428579,0.00119550,240.03074502,137.09767036,183.74952407,0.00000497,0,1,10.88000000,0.00121246,-0.00021603,-2.20008936,-1.39571514,0.74880450
